,hotelID,keywords1,keywords2,keywords3,sentiscore
2708,115399,soda,,,0.5171428571428571
2709,1763,late service,not recommend,,0.5754999999999999
2710,243, Great hotel. , loved it,,0.5455000000000001
2711,20679,snacks,water view,,0.462
2712,34740,issue,mixed drink,,0.5457894736842106
2713,63327,hot tub minor ,Pizza,,0.6933333333333334
2714,85141,wife,way,,0.483
2715,2434,key card,bill,,0.44849999999999984
2716,14588,elevator,soda,,0.50625
2717,16994,Clean rooms,Pool,,0.4489473684210526
2718,17478,weekend,hours tea coffee,,0.5095
2719,4765,YO bottle of Jameson,negative feelings,,0.4378947368421053
2720,5250,mixed drink,cold,,0.5129999999999999
2721,7591,wife,way,,0.5879999999999999
2722,16654,beds,elevator,,0.4709999999999999
2723,50565,soda,odor,,0.45764705882352935
2724,2080,force,Strong smell,,0.4615
2725,4908,noise,not well ,,0.46249999999999997
2726,41353,mixed drink,cold,,0.38117647058823534
2727,116727,wife,way,,0.48200000000000004
2728,17626,beds,elevator,,0.5695
2729,18043,soda,odor,,0.5149999999999999
2730,55006,force,Strong smell,,0.4425
2731,73268,noise,not well ,,0.629
2732,83404,issue,disappointment All,,0.535625
2733,119532,hours tea coffee,,,0.5654999999999999
2734,68371,Hospitality room,hot tub minor ,,0.5747368421052631
2735,3542,water view,wife,,0.42399999999999993
2736,12994,mixed drink,hot tub minor ,,0.5573684210526316
2737,28363,Pizza,wife,,0.578
2738,40998,way,key card,,0.5215
2739,556,bill,elevator,,0.47235294117647053
2740,9892,soda,,,0.6135
2741,50661,late service,not recommend,,0.5060000000000002
2742,63911, Great hotel. , loved it,,0.5205555555555555
2743,2978,snacks,water view,,0.4482352941176471
2744,9577,issue,mixed drink,,0.41052631578947363
2745,16046,beer,,,0.5835000000000001
2746,20700,weekend,,,0.355
2747,50100,bad beer,,,0.3509999999999999
2748,115184,nice perk,dam kids,,0.554
2749,118071,Clean rooms,Pool,,0.5253846153846154
2750,5310,floor guests,good food hot,,0.48649999999999993
2751,13777,floor guests,negative feelings,,0.56
2752,16144,noise,YO bottle of Jameson,,0.5494736842105262
2753,17138,snacks,water view,,0.4136842105263158
2754,20689,issue,mixed drink,,0.2855
2755,49717,hot tub minor ,margharita sweey,,0.47466666666666674
2756,17743,wife,way,,0.5820000000000001
2757,16552,key card,bill,,0.5189999999999999
2758,28128,elevator,soda,,0.52
2759,22799,Clean rooms,Pool,,0.3945
2760,23301,weekend,hours tea coffee,,0.42399999999999993
2761,62750,YO bottle of Jameson,negative feelings,,0.46315789473684205
2762,8603,mixed drink,cold,,0.44699999999999995
2763,34339,wife,way,,0.32999999999999996
2764,126730,beds,elevator,,0.47421052631578936
2765,4418,soda,odor,,0.5727777777777778
2766,1402,force,Strong smell,,0.49849999999999994
2767,9883,noise,not well ,,0.6547058823529412
2768,25689,issue,disappointment All,,0.4352631578947368
2769,26612,hours tea coffee,,,0.553
2770,42119,Hospitality room,hot tub minor ,,0.59
2771,55427,water view,wife,,0.5128571428571428
2772,65900,mixed drink,hot tub minor ,,0.4511111111111111
2773,118498,Pizza,wife,,0.506
2774,64131,way,key card,,0.7234999999999999
2775,644,bill,elevator,,0.5357894736842104
2776,2358,soda,,,0.49894736842105264
2777,7965,late service,not recommend,,0.4515789473684211
2778,10176, Great hotel. , loved it,,0.5079999999999999
2779,16133,snacks,water view,,0.47050000000000003
2780,49812,issue,mixed drink,,0.4278947368421053
2781,73340,hot tub minor ,Pizza,,0.405
2782,87466,wife,way,,0.5026315789473683
2783,770,key card,bill,,0.5645
2784,6746,elevator,soda,,0.8333333333333334
2785,7413,Clean rooms,Pool,,0.5282352941176471
2786,8392,weekend,hours tea coffee,,0.4177777777777778
2787,13004,YO bottle of Jameson,negative feelings,,0.4263157894736842
2788,54846,mixed drink,cold,,0.47111111111111115
2789,84817,wife,way,,0.5805263157894738
2790,1915,beds,elevator,,0.4010526315789473
2791,6398,soda,odor,,0.49850000000000005
2792,17031,force,Strong smell,,0.4145
2793,42118,noise,not well ,,0.5609999999999999
2794,62364,mixed drink,cold,,0.45894736842105255
2795,1533,wife,way,,0.4422222222222223
2796,6440,beds,elevator,,0.4775
2797,22673,soda,odor,,0.38649999999999995
2798,25527,force,Strong smell,,0.45249999999999985
2799,42712,noise,not well ,,0.4514999999999999
2800,13893,issue,disappointment All,,0.4665
2801,44141,hours tea coffee,,,0.6066666666666667
2802,28365,Hospitality room,hot tub minor ,,0.5375
2803,119085,water view,wife,,0.43599999999999994
2804,1162,mixed drink,hot tub minor ,,0.5315789473684212
2805,2535,Pizza,wife,,0.5215000000000002
2806,12923,way,key card,,0.5294117647058822
2807,18929,bill,elevator,,0.65
2808,20161,soda,,,0.48950000000000005
2809,22880,late service,not recommend,,0.5805263157894736
2810,23300, Great hotel. , loved it,,0.5150000000000001
2811,27439,snacks,water view,,0.6011111111111113
2812,18053,issue,mixed drink,,0.53
2813,4218,beer,,,0.6542105263157896
2814,6133,weekend,,,0.522
2815,10942,bad beer,,,0.5183333333333333
2816,21157,nice perk,dam kids,,0.5544444444444444
2817,1161,Clean rooms,Pool,,0.39473684210526316
2818,8276,floor guests,good food hot,,0.38684210526315793
2819,8852,floor guests,negative feelings,,0.46749999999999997
2820,15872,noise,YO bottle of Jameson,,0.5415
2821,17903,snacks,water view,,0.5270588235294117
2822,22176,issue,mixed drink,,0.4715
2823,28266,hot tub minor ,margharita sweey,,0.5771428571428572
2824,12496,wife,way,,0.5884999999999998
2825,13015,key card,bill,,0.4733333333333332
2826,16665,elevator,soda,,0.48125
2827,25834,Clean rooms,Pool,,0.505
2828,40933,weekend,hours tea coffee,,0.5078947368421052
2829,41041,YO bottle of Jameson,negative feelings,,0.41315789473684206
2830,42248,mixed drink,cold,,0.3410526315789474
2831,8515,wife,way,,0.4288888888888888
2832,9122,beds,elevator,,0.47882352941176465
2833,13659,soda,odor,,0.5194736842105263
2834,5561,force,Strong smell,,0.4525
2835,20744,noise,not well ,,0.5805263157894738
2836,25726,issue,disappointment All,,0.4774999999999999
2837,41183,hours tea coffee,,,0.3953333333333333
2838,79498,Hospitality room,hot tub minor ,,0.48944444444444435
2839,15126,water view,wife,,0.44631578947368417
2840,15717,mixed drink,hot tub minor ,,0.53
2841,34867,Pizza,wife,,0.56
2842,10247,way,key card,,0.538421052631579
2843,21115,bill,elevator,,0.45099999999999996
2844,26840,soda,,,0.55
2845,49442,late service,not recommend,,0.5531578947368421
2846,123120, Great hotel. , loved it,,0.4542105263157895
2847,4375,snacks,water view,,0.5295000000000001
2848,8469,issue,mixed drink,,0.5850000000000001
2849,17709,hot tub minor ,Pizza,,0.5375000000000001
2850,67462,wife,way,,0.48100000000000004
2851,84779,key card,bill,,0.4715000000000001
2852,10007,elevator,soda,,0.49352941176470594
2853,22096,Clean rooms,Pool,,0.413
2854,22575,weekend,hours tea coffee,,0.17
2855,23254,YO bottle of Jameson,negative feelings,,0.41916666666666663
2856,48407,mixed drink,cold,,0.34555555555555556
2857,43441,wife,way,,0.3994999999999999
2858,45966,beds,elevator,,0.6266666666666667
2859,15267,soda,odor,,0.48650000000000004
2860,16687,force,Strong smell,,0.5454999999999999
2861,748,noise,not well ,,0.4584999999999999
2862,14798,mixed drink,cold,,0.57
2863,27853,wife,way,,0.5936842105263157
2864,3191,beds,elevator,,0.3954999999999999
2865,5648,soda,odor,,0.45949999999999996
2866,5874,force,Strong smell,,0.37235294117647066
2867,37614,noise,not well ,,0.45894736842105255
2868,40532,issue,disappointment All,,0.3644444444444444
2869,42982,hours tea coffee,,,0.5366666666666666
2870,50518,Hospitality room,hot tub minor ,,0.43999999999999995
2871,82260,water view,wife,,0.532
2872,119378,mixed drink,hot tub minor ,,0.5163157894736843
2873,126519,Pizza,wife,,0.56875
2874,7675,way,key card,,0.5650000000000002
2875,18502,bill,elevator,,0.5289999999999999
2876,28599,soda,,,0.5915789473684211
2877,53296,late service,not recommend,,0.45549999999999996
2878,13231, Great hotel. , loved it,,0.45149999999999996
2879,22233,snacks,water view,,0.5165000000000001
2880,5385,issue,mixed drink,,0.4063157894736843
2881,7422,beer,,,0.5834999999999999
2882,8139,weekend,,,0.5015
2883,20640,bad beer,,,0.5942105263157896
2884,22914,nice perk,dam kids,,0.4847368421052632
2885,459,Clean rooms,Pool,,0.48500000000000004
2886,8997,floor guests,good food hot,,0.503
2887,16018,floor guests,negative feelings,,0.6180000000000001
2888,18632,noise,YO bottle of Jameson,,0.49
2889,20270,snacks,water view,,0.6763157894736843
2890,20584,issue,mixed drink,,0.22999999999999998
2891,34142,hot tub minor ,margharita sweey,,0.5511764705882354
2892,66318,wife,way,,0.3271428571428571
2893,3850,key card,bill,,0.43333333333333335
2894,18888,elevator,soda,,0.5144444444444445
2895,34169,Clean rooms,Pool,,0.476
2896,10510,weekend,hours tea coffee,,0.446
2897,11886,YO bottle of Jameson,negative feelings,,0.5155000000000001
2898,17514,mixed drink,cold,,0.35649999999999993
2899,18425,wife,way,,0.512
2900,67460,beds,elevator,,0.6821052631578948
2901,40294,soda,odor,,0.6233333333333334
2902,1172,force,Strong smell,,0.42750000000000005
2903,11243,noise,not well ,,0.4405
2904,13109,issue,disappointment All,,0.4744999999999999
2905,22967,hours tea coffee,,,0.48200000000000004
2906,8401,Hospitality room,hot tub minor ,,0.5465000000000002
2907,11079,water view,wife,,0.6530000000000001
2908,22378,mixed drink,hot tub minor ,,0.5744444444444443
2909,39800,Pizza,wife,,0.5919999999999999
2910,63988,way,key card,,0.41
2911,64623,bill,elevator,,0.4705000000000001
2912,79658,soda,,,0.6335
2913,469,late service,not recommend,,0.59375
2914,3427, Great hotel. , loved it,,0.5915789473684211
2915,77071,snacks,water view,,0.5273684210526316
2916,123828,issue,mixed drink,,0.5291666666666668
2917,297,hot tub minor ,Pizza,,0.48500000000000004
2918,6748,wife,way,,0.5376470588235294
2919,18546,key card,bill,,0.5868421052631578
2920,21146,elevator,soda,,0.44375000000000003
2921,25991,Clean rooms,Pool,,0.94
2922,49365,weekend,hours tea coffee,,0.41000000000000003
2923,7526,YO bottle of Jameson,negative feelings,,0.5910000000000001
2924,50240,mixed drink,cold,,0.4619999999999999
2925,15212,wife,way,,0.5210000000000001
2926,27342,beds,elevator,,0.8
2927,50613,soda,odor,,0.417
2928,67392,force,Strong smell,,0.5434999999999999
2929,7552,noise,not well ,,0.6366666666666666
2930,13154,mixed drink,cold,,0.42250000000000004
2931,55046,wife,way,,0.4765
2932,13389,beds,elevator,,0.5165
2933,16603,soda,odor,,0.5815000000000001
2934,18499,force,Strong smell,,0.5900000000000001
2935,22475,noise,not well ,,0.368
2936,23555,issue,disappointment All,,0.4105
2937,1260,hours tea coffee,,,0.4325
2938,14342,Hospitality room,hot tub minor ,,0.5331578947368422
2939,5292,water view,wife,,0.5052631578947369
2940,8133,mixed drink,hot tub minor ,,0.5660000000000001
2941,8231,Pizza,wife,,0.3957142857142858
2942,14255,way,key card,,0.46049999999999996
2943,22950,bill,elevator,,0.519
2944,16681,soda,,,0.542
2945,25606,late service,not recommend,,0.4782352941176471
2946,119181, Great hotel. , loved it,,0.546
2947,4106,snacks,water view,,0.48368421052631566
2948,27788,issue,mixed drink,,0.545
2949,1390,beer,,,0.5242105263157896
2950,9998,weekend,,,0.6114285714285714
2951,16017,bad beer,,,0.5419999999999998
2952,16129,nice perk,dam kids,,0.457
2953,16153,Clean rooms,Pool,,0.49799999999999994
2954,19259,floor guests,good food hot,,0.77
2955,21707,floor guests,negative feelings,,0.4842105263157894
2956,40352,noise,YO bottle of Jameson,,0.37933333333333336
2957,43135,snacks,water view,,0.4640000000000001
2958,16072,issue,mixed drink,,0.6273684210526316
2959,63708,hot tub minor ,margharita sweey,,0.5037499999999999
2960,1945,wife,way,,0.5369999999999999
2961,3707,key card,bill,,0.476
2962,6711,elevator,soda,,0.48222222222222233
2963,11030,Clean rooms,Pool,,0.3066666666666667
2964,16155,weekend,hours tea coffee,,0.5105
2965,39938,YO bottle of Jameson,negative feelings,,0.43642857142857133
2966,42098,mixed drink,cold,,0.372
2967,5806,wife,way,,0.6205263157894736
2968,14967,beds,elevator,,0.5545
2969,21523,soda,odor,,0.38812499999999994
2970,43253,force,Strong smell,,0.619
2971,3518,noise,not well ,,0.5344999999999999
2972,16131,issue,disappointment All,,0.5029999999999999
2973,64169,hours tea coffee,,,0.4705555555555556
2974,80393,Hospitality room,hot tub minor ,,0.4915
2975,21199,water view,wife,,0.5542105263157895
2976,25397,mixed drink,hot tub minor ,,0.38850000000000007
2977,39962,Pizza,wife,,0.6995000000000002
2978,7634,way,key card,,0.508
2979,23470,bill,elevator,,0.4542105263157894
2980,885,soda,,,0.4999999999999999
2981,23413,late service,not recommend,,0.6
2982,84693, Great hotel. , loved it,,1.0
2983,26748,snacks,water view,,0.5242105263157896
2984,4161,issue,mixed drink,,0.5119999999999999
2985,51103,hot tub minor ,Pizza,,0.4505
2986,63691,wife,way,,0.4705555555555556
2987,82829,key card,bill,,0.535
2988,116576,elevator,soda,,0.44799999999999995
2989,6366,Clean rooms,Pool,,0.4947368421052631
2990,24469,weekend,hours tea coffee,,0.5105263157894736
2991,14020,YO bottle of Jameson,negative feelings,,0.3995000000000001
2992,27726,mixed drink,cold,,0.26
2993,70456,wife,way,,0.4375
2994,80857,beds,elevator,,0.5272222222222223
2995,10861,soda,odor,,0.6190000000000001
2996,23261,force,Strong smell,,0.3558823529411765
2997,48225,noise,not well ,,0.6729999999999999
2998,1072,mixed drink,cold,,0.47894736842105273
2999,5849,wife,way,,0.47
3000,14327,beds,elevator,,0.577
3001,15468,soda,odor,,0.5444999999999999
3002,12388,force,Strong smell,,0.5182352941176471
3003,20856,noise,not well ,,0.44368421052631585
3004,12006,issue,disappointment All,,0.5359999999999999
3005,12793,hours tea coffee,,,0.6085714285714285
3006,14726,Hospitality room,hot tub minor ,,0.6466666666666666
3007,20099,water view,wife,,0.5995000000000001
3008,54118,mixed drink,hot tub minor ,,0.46315789473684205
3009,103112,Pizza,wife,,0.4768421052631579
3010,1592,way,key card,,0.44000000000000006
3011,26910,bill,elevator,,0.5174999999999998
3012,40445,soda,,,0.45
3013,42618,late service,not recommend,,0.6172222222222223
3014,61268, Great hotel. , loved it,,0.44349999999999995
3015,524,snacks,water view,,0.5175000000000001
3016,5355,issue,mixed drink,,0.41049999999999986
3017,17493,beer,,,0.36374999999999996
3018,25370,weekend,,,0.558
3019,28494,bad beer,,,0.37166666666666676
3020,40335,nice perk,dam kids,,0.4625
3021,41423,Clean rooms,Pool,,0.4905555555555556
3022,67810,floor guests,good food hot,,0.491
3023,13578,floor guests,negative feelings,,0.4329411764705883
3024,28188,noise,YO bottle of Jameson,,0.5800000000000001
3025,25440,snacks,water view,,0.5269999999999999
3026,15911,issue,mixed drink,,0.4175
3027,24277,hot tub minor ,margharita sweey,,0.5090000000000001
3028,116778,wife,way,,0.4810526315789474
3029,8282,key card,bill,,0.38
3030,63545,elevator,soda,,0.4870000000000001
3031,114820,Clean rooms,Pool,,0.65
3032,11920,weekend,hours tea coffee,,0.4820000000000001
3033,24592,YO bottle of Jameson,negative feelings,,0.487
3034,27947,mixed drink,cold,,0.4915
3035,47953,wife,way,,0.42125
3036,54156,beds,elevator,,0.4421052631578948
3037,106642,soda,odor,,0.495
3038,16232,force,Strong smell,,0.3434999999999999
3039,15620,noise,not well ,,0.5726315789473684
3040,713,issue,disappointment All,,0.5476923076923077
3041,11385,hours tea coffee,,,0.71
3042,19997,Hospitality room,hot tub minor ,,0.5115000000000001
3043,40840,water view,wife,,0.4955555555555555
3044,79219,mixed drink,hot tub minor ,,0.6245000000000002
3045,123456,Pizza,wife,,0.48
3046,511,way,key card,,0.4309999999999999
3047,20309,bill,elevator,,0.5226315789473684
3048,374,soda,,,0.511875
3049,12739,late service,not recommend,,0.5215
3050,26120, Great hotel. , loved it,,0.5335
3051,9134,snacks,water view,,0.5057894736842106
3052,10270,issue,mixed drink,,0.388
3053,22589,hot tub minor ,Pizza,,0.32684210526315793
3054,79433,wife,way,,0.5005
3055,2500,key card,bill,,0.45899999999999996
3056,4860,elevator,soda,,0.45
3057,8407,Clean rooms,Pool,,0.4859999999999999
3058,23360,weekend,hours tea coffee,,0.4659999999999999
3059,42002,YO bottle of Jameson,negative feelings,,0.5944999999999999
3060,10413,mixed drink,cold,,0.5585000000000001
3061,21387,wife,way,,0.5155000000000001
3062,27894,beds,elevator,,0.31
3063,16899,soda,odor,,0.491
3064,23265,force,Strong smell,,0.48055555555555557
3065,15145,noise,not well ,,0.36399999999999993
3066,16455,mixed drink,cold,,0.4539999999999999
3067,54860,wife,way,,0.53
3068,4117,beds,elevator,,0.4465
3069,9272,soda,odor,,0.5266666666666667
3070,21349,force,Strong smell,,0.44049999999999995
3071,25015,noise,not well ,,0.5244444444444445
3072,42534,issue,disappointment All,,0.599
3073,26761,hours tea coffee,,,0.5288235294117647
3074,57823,Hospitality room,hot tub minor ,,0.5635
3075,126867,water view,wife,,0.507
3076,118393,mixed drink,hot tub minor ,,0.5579999999999998
3077,5589,Pizza,wife,,0.5673684210526316
3078,8192,way,key card,,0.4435294117647059
3079,13454,bill,elevator,,0.5407692307692308
3080,9105,soda,,,0.4277777777777778
